Key,Type,Severity,File,Line,Message,Effort,Debt,Rule,Tags
7cf86771-9a15-403d-885a-5ffedaf42997,CODE_SMELL,MINOR,RestSharp:src/RestSharp/Request/RestRequestExtensions.cs,66,All 'AddOrUpdateParameter' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
358b6507-9061-469e-b2fc-511f1caf92f7,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/Extensions/StreamExtensions.cs,38,Await WriteAsync instead.,5min,5min,csharpsquid:S6966,async-await
b6374499-cd87-4ca3-83dd-89e82de99bfd,CODE_SMELL,CRITICAL,RestSharp:src/RestSharp/AsyncHelpers.cs,74,Rename parameter 'function' to 'd' to match the base class declaration.,10min,10min,csharpsquid:S927,suspicious
76f26a94-54ae-4ce0-b92b-c06c697c2e21,CODE_SMELL,CRITICAL,RestSharp:src/RestSharp/AsyncHelpers.cs,119,Rename parameter 'function' to 'd' to match the base class declaration.,10min,10min,csharpsquid:S927,suspicious
7a932e50-2263-44e4-a42c-b658ffe4a1b2,CODE_SMELL,INFO,RestSharp:src/RestSharp/Authenticators/OAuth/OAuth1Authenticator.cs,271,Method AddOAuthData passes 'Type' as the paramName argument to a ArgumentOutOfRangeException constructor. Replace this argument with one of the method's parameter names. Note that the provided parameter name should have the exact casing as declared on the method.,0min,0min,external_roslyn:CA2208,
c20cb483-584c-4d26-9477-1e7db113451a,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/Authenticators/OAuth/OAuth1Authenticator.cs,271,The parameter name 'Type' is not declared in the argument list.,2min,2min,csharpsquid:S3928,
172cda2b-fc37-4860-ad1e-eef0b07cc7e2,CODE_SMELL,CRITICAL,RestSharp:src/RestSharp.Serializers.Xml/XmlSerializer.cs,109,Refactor this method to reduce its Cognitive Complexity from 41 to the 15 allowed.,6min,6min,csharpsquid:S3776,brain-overload
d634ac46-2646-4e51-bf3d-4c4fe68f4165,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests/Auth/OAuthTests.cs,61,Prefer static 'System.Security.Cryptography.SHA1.HashData' method over 'ComputeHash',0min,0min,external_roslyn:CA1850,
631c84b3-efef-4cf3-ac65-27e686973be7,CODE_SMELL,MAJOR,RestSharp:src/RestSharp/Response/RestResponseBase.cs,153,The parameter name 'ResponseStatus' is not declared in the argument list.,2min,2min,csharpsquid:S3928,
c9121e82-c5b8-48ea-9308-8e31ddef4f98,CODE_SMELL,MINOR,RestSharp:src/RestSharp/RestClient.Extensions.cs,38,All 'ExecuteAsync' method overloads should be adjacent.,1min,1min,csharpsquid:S4136,convention
8ddf13f2-b4ae-4ad4-8fe7-0ebd4d8b10a5,CODE_SMELL,BLOCKER,RestSharp:test/RestSharp.Tests.Integrated/DefaultParameterTests.cs,32,Add at least one assertion to this test case.,10min,10min,csharpsquid:S2699,tests
