Key,Type,Severity,File,Line,Message,Effort,Debt,Rule,Tags
2863654e-3eb2-458b-8342-4246645aa5c8,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Codification/Psd/Psd.cs,120,Refactor the containing loop to do more than one iteration.,5min,5min,csharpsquid:S1751,bad-practice;confusing
24c4088b-e604-46c3-8820-97d322735a1a,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Codification/Psd/Psd.cs,132,Refactor the containing loop to do more than one iteration.,5min,5min,csharpsquid:S1751,bad-practice;confusing
4f73c257-14fa-4196-b8c1-c3d588b81f1e,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Converters/DoubleToPositionSize.cs,18,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
d8b5f990-b3e8-4280-b4bd-e63fa8de8677,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Extensions/MathExtensions.cs,90,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
02836b30-3b73-4961-86fa-54e6b9a30318,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Extensions/MathExtensions.cs,107,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
35220bc5-53b3-4e42-a8a3-73888fcbf03c,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Extensions/MathExtensions.cs,110,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
63643cae-9ae8-4d16-acd1-1bf36bdfe3fb,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Extensions/MathExtensions.cs,110,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
e6c03c9f-1aeb-420c-a6dd-00afb6f2baa5,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Extensions/MathExtensions.cs,127,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
4d86bfd2-2a6a-44f0-abb7-69def3fedd5d,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Extensions/MathExtensions.cs,132,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
72209571-8b75-4f31-a5e2-01defc9c75e0,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Extensions/MathExtensions.cs,132,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
a9037c86-3dbd-4586-966f-a631a390bed4,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Extensions/MathExtensions.cs,148,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
731c35dd-ef90-4b73-bf9e-2407444db046,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Extensions/MathExtensions.cs,153,"Do not check floating point equality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
eeb9560b-7e54-4251-899e-43b7f9bcbd1b,BUG,MAJOR,ScreenToGif:ScreenToGif.Util/Extensions/MathExtensions.cs,166,"Do not check floating point inequality with exact values, use a range instead.",5min,5min,csharpsquid:S1244,
