project,key,type,severity,rule,rule_name,file,line,message,effort,tags
Foster,cb756bbf-18e9-43ed-840c-4454a8ec7eda,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,693,Make this native method private and provide a wrapper.,30min,pitfall
Foster,e25a0305-f4a3-44ca-b2fd-5567a25775f4,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,693,P/Invoke method 'SDL_IOFromMem' should not be visible,0min,
Foster,c9bb642c-4084-4631-87ad-64f0deb7df94,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,697,P/Invoke method 'SDL_IOFromConstMem' should not be visible,0min,
Foster,f7a82ec4-c26a-4446-9f97-525f6a51d481,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,697,Make this native method private and provide a wrapper.,30min,pitfall
Foster,1cd4b4fa-3e86-4e49-8e24-c4112e92f882,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,701,Make this native method private and provide a wrapper.,30min,pitfall
Foster,db6c02ec-676c-4ec0-8df8-a4fc5a0cb012,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,701,P/Invoke method 'SDL_IOFromDynamicMem' should not be visible,0min,
Foster,e902c2e7-e6bf-4c59-828b-569559236c33,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,705,Make this native method private and provide a wrapper.,30min,pitfall
Foster,0307270f-280b-4d61-b196-f1552960ec54,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,709,P/Invoke method 'SDL_CloseIO' should not be visible,0min,
Foster,e8967dd0-7d31-4338-b9af-2533d7a7ed23,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,709,Make this native method private and provide a wrapper.,30min,pitfall
Foster,50ab79fe-904c-4402-90f2-a5d576ea2bee,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,713,Make this native method private and provide a wrapper.,30min,pitfall
Foster,8b7c1199-c6ac-4a7d-97b8-9412f24a1230,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,713,P/Invoke method 'SDL_GetIOProperties' should not be visible,0min,
Foster,e3db00a9-be1d-4089-8422-f3476016164e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,717,Make this native method private and provide a wrapper.,30min,pitfall
Foster,f8872ea7-f662-478f-a990-ff7cd2b3cce8,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,717,P/Invoke method 'SDL_GetIOStatus' should not be visible,0min,
Foster,2ed7fefb-67c7-4910-86a4-bc5376b4218d,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,721,Make this native method private and provide a wrapper.,30min,pitfall
Foster,85d9a689-0fc6-4717-8ca8-a3a81ef63a67,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,721,P/Invoke method 'SDL_GetIOSize' should not be visible,0min,
Foster,75a75691-f479-4dbf-a299-67e23ac7cf1b,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,725,Make this native method private and provide a wrapper.,30min,pitfall
Foster,7add4f4d-b737-4295-82f6-513ba0a9780d,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,725,P/Invoke method 'SDL_SeekIO' should not be visible,0min,
Foster,45c44173-7da1-45c4-90bc-f640d0f49405,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,729,Make this native method private and provide a wrapper.,30min,pitfall
Foster,fe1d00d7-86bb-46a8-9a3b-dc8ecd8830b5,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,729,P/Invoke method 'SDL_TellIO' should not be visible,0min,
Foster,11091db5-20f7-4758-820c-59b304a8d479,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,733,Make this native method private and provide a wrapper.,30min,pitfall
Foster,36ca36b1-0d1c-4265-89fd-9d9a24ebf90a,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,733,P/Invoke method 'SDL_ReadIO' should not be visible,0min,
Foster,8eaf4312-add6-4d31-ac68-30db1673adda,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,737,Make this native method private and provide a wrapper.,30min,pitfall
Foster,93a6b337-962f-4444-9cc7-36737266bb65,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,737,P/Invoke method 'SDL_WriteIO' should not be visible,0min,
Foster,5555776d-9252-4c0b-8d35-b1d5ba6c465f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,741,Make this native method private and provide a wrapper.,30min,pitfall
Foster,8111fec2-cb9b-4903-b115-d6e849242050,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,745,P/Invoke method 'SDL_FlushIO' should not be visible,0min,
Foster,a43ac5a6-1eba-4fa0-95f7-ff5952a3c0f7,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,745,Make this native method private and provide a wrapper.,30min,pitfall
Foster,6ce98153-02f0-4e25-ab18-138b8f9eb965,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,749,Make this native method private and provide a wrapper.,30min,pitfall
Foster,112310f1-53a2-4501-91b1-e6f23c246e07,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,753,Make this native method private and provide a wrapper.,30min,pitfall
Foster,0cf34bfa-4eb6-42b1-8022-9efca2d1eba5,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,765,Make this native method private and provide a wrapper.,30min,pitfall
Foster,a778fc7b-0196-4d29-be11-5d754d43a85f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,769,Make this native method private and provide a wrapper.,30min,pitfall
Foster,793e2233-db0f-490b-9edd-40e01e68912c,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,773,Make this native method private and provide a wrapper.,30min,pitfall
Foster,b1daa0e0-68d7-404d-82c0-b805b9a36c87,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,777,Make this native method private and provide a wrapper.,30min,pitfall
Foster,936fc40e-69ca-4993-8f51-144329b5c573,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,781,Make this native method private and provide a wrapper.,30min,pitfall
Foster,d069521b-5f4c-4187-8318-f89a6232bbae,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,785,Make this native method private and provide a wrapper.,30min,pitfall
Foster,bbddbde2-e751-4322-841d-dad68830e0a3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,789,Make this native method private and provide a wrapper.,30min,pitfall
Foster,c54302cf-4116-48a2-a91c-1747bea9d06f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,793,Make this native method private and provide a wrapper.,30min,pitfall
Foster,d591d6c3-92b6-46bd-8e8f-ac6a86cfced1,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,797,Make this native method private and provide a wrapper.,30min,pitfall
Foster,50b38e46-a801-4f60-abe2-4001f4d2b410,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,801,Make this native method private and provide a wrapper.,30min,pitfall
Foster,202e2fd5-77fb-4f33-b79d-378efeb768b0,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,805,Make this native method private and provide a wrapper.,30min,pitfall
Foster,cb011ad4-cbda-4b42-9dd4-c41b98d447d1,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,809,Make this native method private and provide a wrapper.,30min,pitfall
Foster,4a9fb099-f0fd-4050-ba75-693cbcd5d578,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,813,Make this native method private and provide a wrapper.,30min,pitfall
Foster,3c379e1a-2aa6-47ae-80a3-7c923a940c8f,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,817,Make this native method private and provide a wrapper.,30min,pitfall
Foster,9af0620e-deb8-4a0c-941a-2c1561c4bf16,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,821,P/Invoke method 'SDL_WriteU8' should not be visible,0min,
Foster,a70a28b5-9f49-419a-bc5f-659fef9eed0c,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,821,Make this native method private and provide a wrapper.,30min,pitfall
Foster,07b0f321-9e83-4b39-a5c4-7e13712e8ec6,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,825,Make this native method private and provide a wrapper.,30min,pitfall
Foster,8958e8e6-ae44-4bde-8919-554f5cf4f321,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,825,P/Invoke method 'SDL_WriteS8' should not be visible,0min,
Foster,bd408d1a-cd6b-4676-b0d5-0aba5b005543,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,829,Make this native method private and provide a wrapper.,30min,pitfall
Foster,cc6edd27-b023-44b2-a9dd-f79b004e1349,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,829,P/Invoke method 'SDL_WriteU16LE' should not be visible,0min,
Foster,21a1e185-c066-4e29-9eb8-a7f982f5897b,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,833,P/Invoke method 'SDL_WriteS16LE' should not be visible,0min,
Foster,6b6e2763-140d-4609-ada2-1e2518d1afe3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,833,Make this native method private and provide a wrapper.,30min,pitfall
Foster,f1320ac9-c3cb-4702-8983-e5a90ccba4bd,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,837,P/Invoke method 'SDL_WriteU16BE' should not be visible,0min,
Foster,f1a9adc4-ec34-44d6-84da-d50e630d9f6d,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,837,Make this native method private and provide a wrapper.,30min,pitfall
Foster,6077305d-d76e-4dad-b36a-073758825fed,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,841,P/Invoke method 'SDL_WriteS16BE' should not be visible,0min,
Foster,7fc72a35-2aee-4d0e-99a8-8febc59adcda,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,841,Make this native method private and provide a wrapper.,30min,pitfall
Foster,2e90bdfe-7eda-414e-a49c-90c3ba054ec3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,845,Make this native method private and provide a wrapper.,30min,pitfall
Foster,8d5f09ea-4db1-45a8-955e-1665107900eb,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,845,P/Invoke method 'SDL_WriteU32LE' should not be visible,0min,
Foster,95e658a8-833d-46bf-8da2-ed57ec541e3d,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,849,P/Invoke method 'SDL_WriteS32LE' should not be visible,0min,
Foster,9aa52d99-be89-4c2d-90b8-43eed283f744,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,849,Make this native method private and provide a wrapper.,30min,pitfall
Foster,0ddf0d20-b99c-4e2a-b73f-f0aed4b524ab,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,853,P/Invoke method 'SDL_WriteU32BE' should not be visible,0min,
Foster,52d1a743-9f91-4e13-b528-96408e8294fa,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,853,Make this native method private and provide a wrapper.,30min,pitfall
Foster,4edbc335-81f6-46fc-9720-231c82eb3d9b,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,857,Make this native method private and provide a wrapper.,30min,pitfall
Foster,8b3ea4e6-ff70-41de-8da4-7d944121ec9a,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,857,P/Invoke method 'SDL_WriteS32BE' should not be visible,0min,
Foster,2c722bc1-ab83-4f16-a820-2d2d657f1602,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,861,Make this native method private and provide a wrapper.,30min,pitfall
Foster,5c2c075e-2137-4c84-bdef-14814ccd4a36,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,861,P/Invoke method 'SDL_WriteU64LE' should not be visible,0min,
Foster,264d58ab-ced2-4143-afca-0bc2be3c866a,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,865,Make this native method private and provide a wrapper.,30min,pitfall
Foster,48f84776-ef75-40c9-b81b-26d9905f2d49,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,865,P/Invoke method 'SDL_WriteS64LE' should not be visible,0min,
Foster,3716288a-15c9-4f90-87ef-7ca6443a43c3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,869,Make this native method private and provide a wrapper.,30min,pitfall
Foster,70ed9d2c-ae18-4af3-8f4e-db7d3470330e,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,869,P/Invoke method 'SDL_WriteU64BE' should not be visible,0min,
Foster,1a8d4710-e0fb-43f9-b49c-84c9f5c1ccbc,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,873,P/Invoke method 'SDL_WriteS64BE' should not be visible,0min,
Foster,f667d72b-a61a-4473-9848-34a68d2983de,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,873,Make this native method private and provide a wrapper.,30min,pitfall
Foster,ca128c9e-70b0-4648-b542-f4736700cfe5,CODE_SMELL,MINOR,csharpsquid:S2342,csharpsquid:S2342,Foster:Framework/Internal/SDL3.cs,877,"Rename this enumeration to match the regular expression: '^([A-Z]{1,3}[a-z0-9]+)*([A-Z]{2})?$'.",5min,convention
Foster,c4a14a2d-2f70-47ee-8bc8-37fd14537251,CODE_SMELL,INFO,external_roslyn:CA1069,external_roslyn:CA1069,Foster:Framework/Internal/SDL3.cs,888,The enum member 'SDL_AUDIO_S16' has the same constant value '32784' as member 'SDL_AUDIO_S16LE',0min,
Foster,e3034071-0da5-4ad1-96e8-979bc2f8f437,CODE_SMELL,INFO,external_roslyn:CA1069,external_roslyn:CA1069,Foster:Framework/Internal/SDL3.cs,889,The enum member 'SDL_AUDIO_S32' has the same constant value '32800' as member 'SDL_AUDIO_S32LE',0min,
Foster,f93d09a1-024f-4cc9-8ea7-2a9e93b8f607,CODE_SMELL,INFO,external_roslyn:CA1069,external_roslyn:CA1069,Foster:Framework/Internal/SDL3.cs,890,The enum member 'SDL_AUDIO_F32' has the same constant value '33056' as member 'SDL_AUDIO_F32LE',0min,
Foster,2b015af0-d800-4e85-8e30-386a9fcd5def,CODE_SMELL,MINOR,csharpsquid:S101,csharpsquid:S101,Foster:Framework/Internal/SDL3.cs,894,"Rename struct 'SDL_AudioSpec' to match pascal case naming rules, consider using 'SdlAudioSpec'.",5min,convention
Foster,5d581103-bbe0-46ba-b40e-87205b0e05d2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,903,Make this native method private and provide a wrapper.,30min,pitfall
Foster,78576bfc-a370-4ffb-abf3-ef85e0cb0fd5,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,903,P/Invoke method 'SDL_GetNumAudioDrivers' should not be visible,0min,
Foster,af7f3cab-9c01-434e-86f5-1ee49fb455c3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,908,Make this native method private and provide a wrapper.,30min,pitfall
Foster,9fee79fa-9226-4db1-8efb-e5afd3f9e0b3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,913,Make this native method private and provide a wrapper.,30min,pitfall
Foster,20a6e4c6-b0d1-4366-a083-790f1f8cd958,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,917,Make this native method private and provide a wrapper.,30min,pitfall
Foster,5de73e03-3631-4c0b-95e3-b143ca82ae9e,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,921,Make this native method private and provide a wrapper.,30min,pitfall
Foster,27443795-4b40-4ac6-8f87-dffb08360285,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,926,Make this native method private and provide a wrapper.,30min,pitfall
Foster,7b5d6d8f-3ead-4f74-aa2d-8bda616e3127,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,930,Make this native method private and provide a wrapper.,30min,pitfall
Foster,c338737d-798f-49e7-8bd7-55bb7f23b9b2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,940,Make this native method private and provide a wrapper.,30min,pitfall
Foster,5cf3eea2-b82b-4dbf-87d5-7a3f68b611fa,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,944,Make this native method private and provide a wrapper.,30min,pitfall
Foster,3822adf2-48f5-4bc3-baee-006802448d69,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,956,Make this native method private and provide a wrapper.,30min,pitfall
Foster,5d502faa-9860-4ad9-8cd7-2b29c60f6f43,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,956,P/Invoke method 'SDL_PauseAudioDevice' should not be visible,0min,
Foster,374f2de0-5656-4f8b-8a3e-86fd9c219ed2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,960,Make this native method private and provide a wrapper.,30min,pitfall
Foster,b2de56fd-0050-45bf-aee6-7b4aa0cdc00b,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,960,P/Invoke method 'SDL_ResumeAudioDevice' should not be visible,0min,
Foster,087ec75e-cdfe-477b-8090-a47494726db2,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,964,Make this native method private and provide a wrapper.,30min,pitfall
Foster,21d76e0d-4a1a-433f-8ad0-bab100fceffc,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,964,P/Invoke method 'SDL_AudioDevicePaused' should not be visible,0min,
Foster,31e92158-118e-4591-8fc0-53c21ce0fabd,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,968,P/Invoke method 'SDL_GetAudioDeviceGain' should not be visible,0min,
Foster,858080b1-bb37-479f-9e7c-58498fcab808,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,968,Make this native method private and provide a wrapper.,30min,pitfall
Foster,62775226-7402-42a1-921c-e704db9abd74,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,972,Make this native method private and provide a wrapper.,30min,pitfall
Foster,a16c4f69-f146-44ff-a64a-8f8c328aee73,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,972,P/Invoke method 'SDL_SetAudioDeviceGain' should not be visible,0min,
Foster,0f21c0a3-0c78-40c9-bc14-921f01ec15a6,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,976,P/Invoke method 'SDL_CloseAudioDevice' should not be visible,0min,
Foster,785d7692-2adf-4612-9496-304d160e0a34,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,976,Make this native method private and provide a wrapper.,30min,pitfall
Foster,fdf60075-498d-434a-933a-0a72fb6ccb51,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,980,Make this native method private and provide a wrapper.,30min,pitfall
Foster,11538d21-ebe0-4016-be5c-3e82d991350a,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,984,P/Invoke method 'SDL_BindAudioStream' should not be visible,0min,
Foster,fd6dae21-8433-4fa0-95a1-4df91102b727,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,984,Make this native method private and provide a wrapper.,30min,pitfall
Foster,811ad626-653e-4910-9b1b-7df7aba8e185,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,988,Make this native method private and provide a wrapper.,30min,pitfall
Foster,b1f9c55b-6d10-431b-a73c-93cadcd9bb6c,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,992,P/Invoke method 'SDL_UnbindAudioStream' should not be visible,0min,
Foster,b2f415ff-106d-4de9-95d6-24d1763dca68,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,992,Make this native method private and provide a wrapper.,30min,pitfall
Foster,7507fe93-ce5e-4375-ac57-da04d1afc2a5,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,996,Make this native method private and provide a wrapper.,30min,pitfall
Foster,eeaf7847-4dbf-4c19-ab4b-b53c30fccf6f,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,996,P/Invoke method 'SDL_GetAudioStreamDevice' should not be visible,0min,
Foster,b34edc27-d3ae-47a4-b041-860a26f388c3,CODE_SMELL,MAJOR,csharpsquid:S4200,csharpsquid:S4200,Foster:Framework/Internal/SDL3.cs,1000,Make this native method private and provide a wrapper.,30min,pitfall
Foster,08838cee-1eb5-469d-8638-fcae38aca29d,CODE_SMELL,INFO,external_roslyn:CA1401,external_roslyn:CA1401,Foster:Framework/Internal/SDL3.cs,1004,P/Invoke method 'SDL_GetAudioStreamProperties' should not be visible,0min,
